,Latitude,Longitude
274,43.1217878,-77.6177118
275,43.2375232,-77.62718869999998
276,43.23346129999999,-77.62580140000001
277,43.240866100000005,-77.6189538
278,43.1796503,-77.5678078
279,43.1519312,-77.59820719999998
280,43.1430172,-77.59124609999998
281,43.1749567,-77.64305019999998
282,43.1942789,-77.65928290000001
283,43.2143357,-77.644451
284,43.1444057,-77.58818839999998
285,43.157190299999996,-77.61011409999999
286,43.20158500000001,-77.637517
287,43.14818629999999,-77.63606120000001
288,43.180608,-77.58659999999998
289,43.1628834,-77.542486
290,43.1364333,-77.6037467
291,43.194875200000006,-77.6265622
292,43.13762639999999,-77.6063765
293,43.1707982,-77.59292540000001
294,43.1644189,-77.59934870000001
295,43.183375500000004,-77.649834
296,43.163947,-77.57468089999998
297,43.162161600000005,-77.54355859999998
298,43.2564532,-77.6103602
299,43.16314860000001,-77.5494702
300,43.188671899999996,-77.583803
301,43.135553200000004,-77.6136724
302,43.148623,-77.5731809
303,43.1473054,-77.54724879999998
304,43.1819998,-77.5733805
305,43.15768189999999,-77.60900009999999
306,43.132649900000004,-77.6492052
307,43.1590839,-77.5627976
308,43.159910700000005,-77.55121679999998
309,43.188001,-77.621016
310,43.187431,-77.63852220000001
311,43.161733899999994,-77.66034599999998
312,43.190543,-77.65001240000001
313,43.12856190000001,-77.6300753
314,43.160463799999995,-77.6039552
315,43.128619,-77.6130458
316,43.1562553,-77.59877270000001
317,43.1332206,-77.6081445
318,43.162747700000004,-77.6086878
319,43.1389943,-77.61051690000001
320,43.165164700000005,-77.62759150000001
321,43.163608,-77.628019
322,43.17793959999999,-77.61061529999998
323,43.144095,-77.615445
324,43.1443004,-77.6482656
325,43.1881174,-77.62220549999998
326,43.122658200000004,-77.62545469999998
327,43.1478219,-77.5761189
328,43.1170958,-77.62478730000001
329,43.1399011,-77.64604270000001
330,43.142712100000004,-77.61603459999998
331,43.1739609,-77.5726037
332,43.187713,-77.582382
333,43.1816685,-77.6316047
334,43.159623700000004,-77.6331546
335,43.157599,-77.54208059999998
336,43.13769449999999,-77.5859186
337,43.1290915,-77.648635
338,43.146818100000004,-77.5783075
339,43.1870027,-77.5667835
340,43.174513,-77.57742900000001
341,43.139874799999994,-77.62894990000001
342,43.1648219,-77.64189870000001
343,43.1372445,-77.6567668
344,43.1750968,-77.61206109999998
345,43.135518499999996,-77.6128444
346,43.2090547,-77.64070339999998
347,43.122658200000004,-77.62545469999998
348,43.145827000000004,-77.5794482
349,43.1351394,-77.59934870000001
350,43.254586200000006,-77.6130803
351,43.166365899999995,-77.55126159999999
352,43.16562829999999,-77.62143780000001
353,43.181671,-77.59813799999998
354,43.15273079999999,-77.6254378
355,43.175845,-77.6417578
356,43.11580379999999,-77.6285121
357,43.1427834,-77.58829659999998
358,43.1580401,-77.60357890000002
359,43.1597326,-77.58400520000001
360,43.1597326,-77.58400520000001
361,43.158064,-77.6030517
362,43.1653455,-77.57279439999998
363,43.139794200000004,-77.64730349999998
364,43.158339,-77.63083509999998
365,43.122658200000004,-77.62545469999998
366,43.1401158,-77.5960809
367,43.1832229,-77.6384436
368,43.1621937,-77.61203520000001
369,43.177659000000006,-77.6323002
370,43.1694434,-77.5826755
371,43.14094499999999,-77.60202340000001
372,43.1936119,-77.60170179999999
373,43.1384987,-77.61331440000001
374,43.1590753,-77.6203147
375,43.1749044,-77.63219699999998
376,43.14813609999999,-77.5728227
377,43.237452000000005,-77.627832
378,43.1272963,-77.61379690000001
379,43.1818555,-77.58312049999998
380,43.1426598,-77.59070890000001
381,43.157534000000005,-77.59659079999999
382,43.13485479999999,-77.6429184
383,43.2585141,-77.61175899999998
384,43.1224215,-77.62060240000001
385,43.138625,-77.63065499999998
386,43.168992200000005,-77.60269939999998
387,43.15738899999999,-77.546604
388,43.1342526,-77.5964176
389,43.160849,-77.63498259999999
390,43.1307075,-77.6137172
391,43.183212,-77.61659999999998
392,43.1568183,-77.60894139999998
393,43.1860679,-77.59225570000001
394,43.18960939999999,-77.6198266
395,43.1450186,-77.597897
396,43.1327726,-77.60196450000001
397,43.1564995,-77.54293160000002
398,43.1607906,-77.5595462
399,43.156462100000006,-77.60823409999998
400,43.15680649999999,-77.6123968
401,43.163644299999994,-77.6244615
402,43.160643799999995,-77.62554920000001
403,43.141965,-77.58471800000001
404,43.13648389999999,-77.59664040000001
405,43.16544469999999,-77.608051
406,43.1963346,-77.614631
407,43.132988,-77.64936800000001
408,43.16472529999999,-77.55430679999998
409,43.15219129999999,-77.54884320000001
410,43.141531799999996,-77.5809111
411,43.1912282,-77.5928689
412,43.1435047,-77.61966290000001
413,43.1516586,-77.6315966
414,43.1517842,-77.54362579999999
415,43.159854700000004,-77.5943145
416,43.137336499999996,-77.58775419999998
417,43.149612,-77.586021
418,43.13777329999999,-77.6091907
419,43.1455074,-77.61547019999998
420,43.186976,-77.58850199999998
421,43.1894625,-77.65255499999998
422,43.1455511,-77.5874856
423,43.1173224,-77.62414749999998
424,43.1430004,-77.5990731
425,43.187807899999996,-77.62913370000001
426,43.1936635,-77.6441042
427,43.1633925,-77.55625479999998
428,43.1590674,-77.61047370000001
429,43.1590674,-77.61047370000001
430,43.1892791,-77.58474799999998
431,43.14945170000001,-77.6374103
432,43.145414200000005,-77.5899
433,43.1590674,-77.61047370000001
434,43.141943100000006,-77.6001545
435,43.147519700000004,-77.5607776
436,43.1837741,-77.581755
437,43.144822600000005,-77.6006226
438,43.1601335,-77.54458840000001
439,43.15712449999999,-77.5838892
440,43.1832055,-77.6224448
441,43.18723060000001,-77.619972
442,43.15680649999999,-77.6123968
443,43.1734771,-77.6284194
444,43.155319299999995,-77.5884705
445,43.160229,-77.634253
446,43.122658200000004,-77.62545469999998
447,43.156289,-77.6345209
448,33.791638,-84.389488
449,43.1573001,-77.6015469
450,43.133647499999995,-77.64568440000001
451,43.1878102,-77.5916938
452,43.1878102,-77.5916938
453,43.151830100000005,-77.62025179999998
454,43.1590674,-77.61047370000001
455,43.198004100000006,-77.64176379999999
456,43.153721000000004,-77.61885799999999
457,43.1606865,-77.5555873
458,43.1753194,-77.58195309999998
459,43.141289,-77.62584609999998
460,43.1410223,-77.62234040000001
461,43.1348403,-77.6275823
462,43.142547,-77.586244
463,43.1412701,-77.5853983
464,43.1730261,-77.6201287
465,43.154863899999995,-77.5887391
466,43.1403864,-77.59735669999998
467,43.1606852,-77.5606209
468,43.1567057,-77.5831508
469,43.191719299999995,-77.66069879999998
470,43.140370700000005,-77.579787
471,43.12856190000001,-77.6300753
472,43.1589262,-77.6125935
473,43.1547513,-77.5981415
474,43.1664091,-77.66166590000002
475,43.1664091,-77.66166590000002
476,43.170924,-77.6578229
477,43.1782379,-77.6416255
478,43.1792696,-77.56691459999998
479,43.158916999999995,-77.54236399999998
480,43.1856018,-77.6336106
481,43.1484549,-77.6531333
482,43.1528609,-77.5562772
483,43.1528609,-77.5562772
484,43.1452461,-77.6230752
485,43.2236781,-77.62284759999999
486,43.1398638,-77.59595909999999
487,43.17357610000001,-77.5634196
488,43.1462376,-77.59679709999999
489,43.145254,-77.63659770000001
490,43.162415,-77.54687270000001
491,43.1545974,-77.54276089999998
492,43.1292996,-77.6436428
493,43.1392174,-77.59010450000001
494,43.176508500000004,-77.6396854
495,43.1372564,-77.5937491
496,43.1872068,-77.56348679999998
497,43.1712421,-77.6185296
498,43.138660200000004,-77.64513339999998
499,43.1880771,-77.60261650000001
500,43.13912879999999,-77.6586459
501,43.1397103,-77.6131353
502,43.1603308,-77.5530802
503,43.165642999999996,-77.63136899999998
504,43.148460299999996,-77.57526290000001
505,43.1879593,-77.5916938
506,43.14244679999999,-77.65247149999998
507,43.144784200000004,-77.59205190000002
508,43.1354751,-77.62901409999998
509,43.1468504,-77.59121770000002
510,43.241882000000004,-77.6229595
511,43.184059999999995,-77.6210574
512,43.1477025,-77.61325649999998
513,43.2121489,-77.6403811
514,43.1485387,-77.61259609999998
515,43.159854700000004,-77.5943145
516,43.1758075,-77.57615539999998
517,43.16383829999999,-77.5509929
518,43.16383829999999,-77.5509929
519,43.1442584,-77.59473790000001
520,43.12856190000001,-77.6300753
521,43.153830600000006,-77.60110340000001
522,43.1860055,-77.594861
523,43.1333133,-77.652203
524,43.2273499,-77.6224465
525,43.254586200000006,-77.6130803
526,43.19170700000001,-77.66136569999998
527,43.156656899999994,-77.5884257
528,43.166943700000004,-77.5843069
529,43.171374,-77.631588
530,43.1725436,-77.63189419999998
531,43.1673378,-77.59129089999998
532,43.150639700000006,-77.64394190000002
533,43.161432399999995,-77.56358809999998
534,43.1339128,-77.6562411
535,43.141669,-77.60909269999998
536,43.1441058,-77.6188643
537,43.18124279999999,-77.6043771
538,43.1946042,-77.59391149999998
539,43.1716153,-77.58648199999998
540,43.16261069999999,-77.55067939999998
541,43.115238,-77.616912
542,43.121013899999994,-77.62333989999998
543,43.1695046,-77.56012829999999
544,43.147035100000004,-77.62084279999998
545,43.161824200000005,-77.60581599999998
546,43.1526923,-77.58153109999998
547,43.15029060000001,-77.6196475
548,43.160324700000004,-77.5526051
549,43.128933200000006,-77.65118309999998
550,43.2038234,-77.636139
551,43.2038234,-77.636139
552,43.1537005,-77.5946223
553,33.791638,-84.389488
554,43.1532037,-77.6287103
555,43.151573,-77.58456799999998
556,43.174991600000006,-77.6380233
557,43.1544929,-77.56384
558,43.160289,-77.636224
559,43.154616299999994,-77.61259
560,43.146113,-77.56850190000002
561,43.15880250000001,-77.5996445
562,43.1375458,-77.6003372
563,43.1510311,-77.5898545
564,43.1889769,-77.6525346
565,43.1446354,-77.59077529999998
566,43.1512154,-77.5996205
567,43.1766988,-77.63971070000001
568,43.150382799999996,-77.6233846
569,43.131078,-77.65124639999998
570,43.131078,-77.65124639999998
571,43.131078,-77.65124639999998
572,43.179601,-77.5598636
573,43.15819399999999,-77.56102390000002
574,43.1716301,-77.6184907
575,43.122658200000004,-77.62545469999998
576,43.122658200000004,-77.62545469999998
577,43.1521773,-77.66296249999998
578,43.1633625,-77.56364549999998
579,43.1633625,-77.56364549999998
580,43.1633625,-77.56364549999998
581,43.1633625,-77.56364549999998
582,43.1633625,-77.56364549999998
583,43.1633625,-77.56364549999998
584,43.1633625,-77.56364549999998
585,43.1633625,-77.56364549999998
586,43.1633625,-77.56364549999998
587,43.1633625,-77.56364549999998
588,43.1971503,-77.6513406
589,43.1738644,-77.6302678
590,43.12992929999999,-77.6354027
591,43.1583191,-77.56012829999999
592,43.192971,-77.63640749999998
593,43.2028156,-77.6432476
594,43.2028156,-77.6432476
595,43.2028156,-77.6432476
596,43.2028156,-77.6432476
597,43.2028156,-77.6432476
598,43.2028156,-77.6432476
599,43.2028156,-77.6432476
600,43.2028156,-77.6432476
601,43.2028156,-77.6432476
602,43.192906,-77.58702190000001
603,33.791638,-84.389488
604,43.1513408,-77.5980953
605,43.1408935,-77.662695
606,43.1408935,-77.662695
607,43.1408935,-77.662695
608,43.16031539999999,-77.6097411
609,43.16031539999999,-77.6097411
610,43.192026,-77.638468
611,43.180928,-77.60210490000001
612,43.1736764,-77.64200109999999
613,43.1368734,-77.5881493
614,43.1543444,-77.60045240000001
615,43.14846729999999,-77.6297396
616,43.1604859,-77.61091970000001
617,43.1604859,-77.61091970000001
618,43.1604859,-77.61091970000001
619,43.1604859,-77.61091970000001
620,43.1604859,-77.61091970000001
621,43.1687419,-77.5833667
622,43.1687419,-77.5833667
623,43.178052,-77.62538099999998
624,43.178052,-77.62538099999998
625,43.1959393,-77.6594748
626,43.18103809999999,-77.5982751
627,43.179118599999995,-77.6232504
628,43.1426598,-77.59070890000001
629,43.152066999999995,-77.65429089999998
630,43.152066999999995,-77.65429089999998
631,43.152066999999995,-77.65429089999998
632,43.1848224,-77.6237651
633,43.1848224,-77.6237651
634,43.15377669999999,-77.652183
635,43.1513591,-77.5840027
636,43.1524474,-77.61362390000002
637,43.186173700000005,-77.62333989999998
638,43.174608,-77.61814820000001
639,43.167302299999996,-77.5794268
640,43.192879299999994,-77.6270545
641,43.177762799999996,-77.60247120000001
642,43.183136499999996,-77.5786657
643,43.1827467,-77.5627353
644,43.164661200000005,-77.55372460000002
645,43.1580033,-77.554889
646,43.134077600000005,-77.6368505
647,43.1872755,-77.61774539999998
648,43.18037870000001,-77.6212741
649,43.16839660000001,-77.6173594
650,43.16839660000001,-77.6173594
651,43.16839660000001,-77.6173594
652,43.180586,-77.601945
653,43.1379679,-77.6091517
654,43.1768527,-77.6243712
655,43.1768527,-77.6243712
656,43.1768527,-77.6243712
657,43.1768527,-77.6243712
658,43.1768527,-77.6243712
659,43.154251,-77.654979
660,43.14692970000001,-77.59776219999998
661,43.14692970000001,-77.59776219999998
662,43.14692970000001,-77.59776219999998
663,43.14692970000001,-77.59776219999998
664,43.14692970000001,-77.59776219999998
665,43.174553,-77.587396
666,43.1865634,-77.61300059999998
667,43.194201899999996,-77.6132696
668,43.1589097,-77.61265499999998
669,43.1589097,-77.61265499999998
670,43.16921139999999,-77.6277705
671,43.159975200000005,-77.61666340000001
672,43.159975200000005,-77.61666340000001
673,43.15098709999999,-77.59213729999998
674,43.165392100000005,-77.58965390000002
675,43.165392100000005,-77.58965390000002
676,43.165392100000005,-77.58965390000002
677,43.165392100000005,-77.58965390000002
678,43.165392100000005,-77.58965390000002
679,43.165392100000005,-77.58965390000002
680,43.165392100000005,-77.58965390000002
681,43.165392100000005,-77.58965390000002
682,43.165392100000005,-77.58965390000002
683,43.165392100000005,-77.58965390000002
684,43.165392100000005,-77.58965390000002
685,43.15163889999999,-77.55229159999998
686,43.14352419999999,-77.639822
687,33.791638,-84.389488
688,43.1894354,-77.6325366
689,43.142637,-77.641111
690,43.1685281,-77.5889775
691,43.18277379999999,-77.62456340000001
692,43.16039910000001,-77.58863509999998
693,43.2154575,-77.6423591
694,43.155890500000005,-77.59984
695,43.155890500000005,-77.59984
696,43.1516793,-77.62875509999998
697,43.2360963,-77.5565663
698,43.250927600000004,-77.6165285
699,43.1930279,-77.6391572
700,43.1930279,-77.6391572
701,43.1930279,-77.6391572
702,43.1930279,-77.6391572
703,43.1930279,-77.6391572
704,43.1930279,-77.6391572
705,43.1930279,-77.6391572
706,43.1930279,-77.6391572
707,43.1930279,-77.6391572
708,43.1930279,-77.6391572
709,43.1930279,-77.6391572
710,43.1930279,-77.6391572
711,43.1633307,-77.6120387
712,43.1633307,-77.6120387
713,43.1633307,-77.6120387
714,43.1633307,-77.6120387
715,43.16012200000001,-77.5658376
716,43.16012200000001,-77.5658376
717,43.1449511,-77.6517815
718,43.124162,-77.63587249999998
719,43.124162,-77.63587249999998
720,43.188714000000004,-77.6322457
721,43.1841492,-77.577781
722,43.1754906,-77.55979649999998
723,43.1659835,-77.5523588
724,43.186485100000006,-77.6236308
725,43.186485100000006,-77.6236308
726,43.1462009,-77.6085748
727,43.1757745,-77.570708
728,43.1705465,-77.5908182
729,43.1595398,-77.60525329999999
730,43.1603325,-77.5462457
731,43.1690812,-77.65488760000002
732,43.1568094,-77.54709659999999
733,43.148231200000005,-77.61385820000002
734,43.148231200000005,-77.61385820000002
735,43.1786323,-77.6420728
736,43.2040782,-77.6532993
737,43.157414200000005,-77.5461562
738,43.14968469999999,-77.61275490000001
739,43.1616091,-77.6568115
740,43.1432456,-77.5867021
741,43.138814,-77.5956719
742,43.222905700000005,-77.62293709999999
743,43.1861311,-77.6227804
744,43.142601899999995,-77.6292428
745,43.168355,-77.57277119999998
746,43.1807141,-77.60991259999999
747,43.130784999999996,-77.60388499999998
748,43.22149170000001,-77.6224553
749,43.136274900000004,-77.650632
750,43.136274900000004,-77.650632
751,43.133577700000004,-77.5984412
752,43.2478272,-77.61792439999998
753,43.169141100000004,-77.63297170000001
754,43.1145777,-77.6255776
755,43.1397001,-77.655335
756,43.191882299999996,-77.63952750000001
757,43.176573100000006,-77.55813559999999
758,43.176573100000006,-77.55813559999999
759,43.176573100000006,-77.55813559999999
760,43.176573100000006,-77.55813559999999
761,43.176573100000006,-77.55813559999999
762,43.176573100000006,-77.55813559999999
763,43.1145649,-77.62580140000001
764,43.169326899999994,-77.59274920000001
765,43.160808200000005,-77.6196475
766,43.1462578,-77.647572
767,43.146414,-77.647166
768,43.146414,-77.647166
769,43.146414,-77.647166
770,43.1682276,-77.5837485
771,43.1588034,-77.6006402
772,43.1588034,-77.6006402
773,43.1588034,-77.6006402
774,43.1588034,-77.6006402
775,43.1588034,-77.6006402
776,43.1588034,-77.6006402
777,43.1588034,-77.6006402
778,43.1588034,-77.6006402
779,43.1588034,-77.6006402
780,43.1588034,-77.6006402
781,43.1499574,-77.5717481
782,43.12998229999999,-77.6391372
783,43.122658200000004,-77.62545469999998
784,43.1550763,-77.61056169999998
785,43.1550763,-77.61056169999998
786,43.1550763,-77.61056169999998
787,43.1550763,-77.61056169999998
788,43.1550763,-77.61056169999998
789,43.16591469999999,-77.5498733
790,43.1924461,-77.6322905
791,43.17179779999999,-77.6270377
792,43.17179779999999,-77.6270377
793,43.248504,-77.6225828
794,43.180769899999994,-77.60605029999998
795,43.180769899999994,-77.60605029999998
796,43.1196133,-77.6231609
797,43.1458294,-77.55958670000001
798,43.1420646,-77.61215059999998
799,43.1893373,-77.618193
800,43.1463101,-77.58236480000002
801,43.137122399999996,-77.6507135
802,43.137122399999996,-77.6507135
803,43.223992700000004,-77.62163919999998
804,43.159947100000004,-77.61042739999998
805,43.136182,-77.63642
806,43.136007,-77.6281687
807,43.1550096,-77.5506623
808,43.149046000000006,-77.5933278
809,43.1606865,-77.5555873
810,43.1138658,-77.62072370000001
811,43.1138658,-77.62072370000001
812,43.1138658,-77.62072370000001
813,43.1138658,-77.62072370000001
814,43.170553600000005,-77.5625464
815,43.237175,-77.6189091
816,43.249028100000004,-77.6222696
817,43.181486299999996,-77.63296179999998
818,43.181486299999996,-77.63296179999998
819,43.1615889,-77.63103749999998
820,43.1750619,-77.65158699999998
821,43.18585909999999,-77.6109421
822,43.11707979999999,-77.62490629999998
823,43.114823,-77.6189538
824,43.150524100000005,-77.5656735
825,43.150524100000005,-77.5656735
826,43.153025299999996,-77.6008707
827,43.1715187,-77.62824040000001
828,43.18080870000001,-77.60557370000001
829,43.147141,-77.638802
830,43.1570167,-77.59051690000001
831,43.157379,-77.59039899999998
832,43.1866174,-77.62203079999998
833,43.1866174,-77.62203079999998
834,43.1866174,-77.62203079999998
835,43.1866174,-77.62203079999998
836,43.1866174,-77.62203079999998
837,43.14352419999999,-77.639822
838,43.1506581,-77.5850028
839,43.151027899999995,-77.5833287
840,43.1507904,-77.58359909999999
841,43.1878102,-77.5916938
842,43.1667499,-77.5900272
843,43.1681144,-77.6131577
844,43.179117100000006,-77.623407
845,43.1826675,-77.57575539999998
846,43.1470906,-77.56467339999998
847,43.144015,-77.5951812
